"m","train_accuracy","train_deviance","test_accuracy","test_deviance"
151,0.708609271523179,1.18638910384085,0.650222,1.29567353521308
151,0.662251655629139,1.22926208225686,0.659559,1.29908115075879
151,0.781456953642384,1.27282286550678,0.759205,1.26600253717788
151,0.695364238410596,1.16556597188945,0.588153,1.33048633994138
151,0.735099337748344,1.14423667147762,0.600018,1.37734043835842
151,0.774834437086093,1.24653640579635,0.767423,1.26602749868102
151,0.847682119205298,1.1521123524476,0.800134,1.29325382082581
151,0.708609271523179,1.1433885683963,0.56158,1.34373528162638
151,0.814569536423841,1.21008223585117,0.779703,1.27052739037198
151,0.794701986754967,1.17303048015043,0.732892,1.30672949949734
151,0.721854304635762,1.20523205992024,0.714736,1.28596287658218
151,0.701986754966887,1.19040940425775,0.654527,1.30891618236802
151,0.748344370860927,1.20932347790314,0.709807,1.28102707213214
151,0.781456953642384,1.32277344964186,0.758011,1.2706731459432
151,0.735099337748344,1.30300509177323,0.704986,1.28176071167467
151,0.688741721854305,1.24177765777899,0.665515,1.28855153110154
151,0.860927152317881,1.11381726061779,0.800134,1.29878447970879
151,0.754966887417219,1.17711712847455,0.70016,1.2880197956482
151,0.688741721854305,1.24460998392952,0.63437,1.29447553642242
151,NA,1.28516366829159,NA,1.30723707544221
151,0.71523178807947,1.29777762729715,0.681319,1.28253646307102
151,0.814569536423841,1.23508686870538,0.78737,1.26691982342238
151,0.688741721854305,1.1979697027538,0.652978,1.30489350330437
151,0.735099337748344,1.19347501434239,0.720503,1.30288617296129
151,0.80794701986755,1.19898535230721,0.78346,1.2711659853641
152,0.802631578947368,1.16661278265147,0.79036,1.27379348075622
152,0.802631578947368,1.31813134817019,0.795513,1.27812396672597
152,0.671052631578947,1.29338763150743,0.680124,1.28069923239703
152,0.638157894736842,1.29042753465766,0.612228,1.29650318144755
152,0.75,1.23785366505107,0.721368,1.27519028838241
152,0.730263157894737,1.16688384249626,0.634451,1.3444641295136
152,0.835526315789474,1.25203682289214,0.772146,1.3092692133756
152,0.776315789473684,1.23640862725438,0.728198,1.28860103644144
152,0.736842105263158,1.22522492611815,0.681247,1.28195295660597
152,0.809210526315789,1.20169981973677,0.790827,1.26931490147389
152,0.809210526315789,1.25157176130727,0.79837,1.26519826377809
152,0.75,1.21578292683547,0.680816,1.28265961005235
152,0.743421052631579,1.18558614401562,0.725568,1.28649732680922
152,0.776315789473684,1.24249573897441,0.756633,1.26709680624738
152,0.756578947368421,1.1729021275698,0.661235,1.3259325400585
152,0.855263157894737,1.23385186372522,0.792525,1.32853369174462
152,0.730263157894737,1.1888806420506,0.665143,1.29383348319037
152,0.776315789473684,1.28297315336836,0.750743,1.26615164268718
152,0.815789473684211,1.25460818864717,0.800134,1.26477983194965
152,0.651315789473684,1.30292910449623,0.6384,1.28789359502213
152,NA,1.18456751867601,NA,1.32347259719002
152,0.769736842105263,1.2773793071451,0.800134,1.27009819011373
152,0.730263157894737,1.23495377157365,0.673172,1.28345834466142
152,0.789473684210526,1.28843831573271,0.765258,1.26960807547474
152,0.743421052631579,1.20314190923713,0.674364,1.29101874509811
152,0.638157894736842,1.30445606194925,0.608716,1.29629100637451
152,0.776315789473684,1.32333033617215,0.780528,1.27986907061405
152,0.756578947368421,1.19003346204341,0.741113,1.28378277927454
152,0.763157894736842,1.25818281764121,0.794511,1.27348283829078
152,0.723684210526316,1.2978877271768,0.689641,1.28294124406338
152,0.881578947368421,1.12802079043196,0.800134,1.36130917550185
152,0.848684210526316,1.23521695512521,0.800134,1.32470527823404
153,0.738562091503268,1.18977962728409,0.614616,1.37896430976516
153,0.73202614379085,1.21992436865722,0.664339,1.28086559691218
153,0.790849673202614,1.25243249608159,0.786466,1.2640561584133
153,0.790849673202614,1.21264639856843,0.777985,1.26873318250085
153,0.797385620915033,1.28956351250975,0.779484,1.27233861105639
153,0.843137254901961,1.22848799915281,0.799184,1.29384604126332
153,0.830065359477124,1.19590724010439,0.766989,1.27210957326937
153,0.777777777777778,1.23075367610363,0.701839,1.29473846498491
153,0.764705882352941,1.27585568623608,0.698321,1.27660826535797
153,0.751633986928105,1.31904426206207,0.681958,1.2974854443223
153,0.856209150326797,1.15728185253282,0.800134,1.30359982523865
153,0.725490196078431,1.27491811489968,0.732283,1.27479035059521
153,NA,1.2453579772113,NA,1.3318227837682
153,0.784313725490196,1.19516843623556,0.675566,1.3149928419007
153,0.843137254901961,1.17679997027169,0.79058,1.27392752622125
153,NA,1.15240391888341,NA,1.3294379253618
153,0.830065359477124,1.21549777091569,0.735026,1.31859111598388
153,0.816993464052288,1.20939108008965,0.765309,1.28918016030634
153,0.764705882352941,1.22484824820668,0.714516,1.32749547984191
153,0.718954248366013,1.2222052526414,0.679731,1.28532482453811
153,0.816993464052288,1.20487494440484,0.771997,1.26852435349944
153,0.810457516339869,1.18718081542836,0.709116,1.32647969964172
153,0.810457516339869,1.24820167405265,0.794809,1.26386112852207
153,0.810457516339869,1.20143974220043,0.748635,1.30895771306273
153,0.712418300653595,1.2267893248715,0.718684,1.2752015677393
153,0.751633986928105,1.19025782048696,0.70957,1.27821541808437
153,0.784313725490196,1.20365209865037,0.783335,1.27490657361833
153,0.784313725490196,1.34943713116616,0.800134,1.30406871930593
153,0.764705882352941,1.19765156213445,0.729688,1.27587911609738
153,0.830065359477124,1.1908032208772,0.800134,1.26949842534671
153,0.712418300653595,1.29696760888967,0.709562,1.27270161893965
153,0.777777777777778,1.28518959278249,0.800134,1.26393471540633
154,0.668831168831169,1.32590034189456,0.645133,1.28967449720444
154,NA,1.18299730212959,NA,1.3203932647604
154,0.701298701298701,1.17866450059968,0.606131,1.3119473709262
154,0.766233766233766,1.18831746483206,0.760224,1.27776518354315
154,0.766233766233766,1.24692884725742,0.722363,1.27304387580089
154,0.779220779220779,1.31555843335083,0.796693,1.27087972755796
154,0.805194805194805,1.26401182454907,0.800134,1.26276266152757
154,0.818181818181818,1.19279185717152,0.744965,1.30979799299253
154,0.694805194805195,1.22855503363944,0.602919,1.30871520847494
154,NA,1.28435866223012,NA,1.32916294606592
154,0.766233766233766,1.32124588879426,0.800134,1.26794091205593
154,0.792207792207792,1.31900420491341,0.796119,1.26958827928835
154,NA,1.23444259428785,NA,1.30591857920207
154,0.863636363636364,1.10478070985369,0.781255,1.33970362664723
154,0.688311688311688,1.30881294460145,0.715314,1.27182495267658
154,0.649350649350649,1.27172140540668,0.640259,1.28993899882761
154,0.837662337662338,1.15109644146873,0.76069,1.3070441179579
154,0.837662337662338,1.26192444355645,0.79766,1.28655029072523
154,0.785714285714286,1.25419532707481,0.800134,1.26304816092276
154,0.707792207792208,1.25586969673366,0.683194,1.28019064685133
154,0.681818181818182,1.23326509184445,0.603113,1.30552054092022
154,0.74025974025974,1.24898792057406,0.723157,1.27820088396836
154,0.805194805194805,1.22049554933239,0.800134,1.26241552443984
154,0.824675324675325,1.23008118882291,0.800134,1.26873575184298
154,0.668831168831169,1.23764905484793,0.664391,1.28803347912079
154,0.733766233766234,1.22764433857764,0.68788,1.28770652465891
154,0.733766233766234,1.32575554142864,0.752965,1.27368431867232
154,0.753246753246753,1.19944872386504,0.709816,1.28288399120357
154,0.62987012987013,1.32233732397639,0.601584,1.29686113004067
154,NA,1.26414959613926,NA,1.29810703357
154,0.844155844155844,1.18216948294271,0.800134,1.28110775759686
154,0.818181818181818,1.15857031043648,0.752753,1.28900088431039
155,0.825806451612903,1.24701631591664,0.800134,1.27248195123599
155,0.754838709677419,1.23069549614484,0.710762,1.2734929309622
155,0.767741935483871,1.15518512833933,0.725524,1.29054722281337
155,0.696774193548387,1.27315215225723,0.668488,1.28327039168937
155,0.806451612903226,1.20401299016591,0.764107,1.27552500441346
155,0.754838709677419,1.20754242493716,0.733904,1.27386568350248
155,0.8,1.11857186520282,0.720503,1.33593994121796
155,0.767741935483871,1.10981291023634,0.721271,1.3032479889654
155,0.703225806451613,1.30176779909257,0.666858,1.28171796227903
155,0.774193548387097,1.27586573992238,0.757188,1.26655539863034
155,0.793548387096774,1.26701210089493,0.78045,1.26419452833582
155,0.709677419354839,1.23381695682932,0.684824,1.28134886496747
155,0.787096774193548,1.2504773125892,0.77913,1.26438343240547
155,0.716129032258065,1.15584060861217,0.68057,1.30393113538014
155,0.664516129032258,1.24337549634376,0.594862,1.30177283469055
155,0.729032258064516,1.32759090521637,0.800134,1.28058184486745
155,0.748387096774194,1.3180844556144,0.712038,1.29373408212911
155,0.670967741935484,1.23681057373566,0.672042,1.29888361308763
155,0.690322580645161,1.24710473183492,0.607336,1.3355954028172
155,0.709677419354839,1.24031468429087,0.708063,1.28094754989825
155,0.658064516129032,1.27341310720275,0.716627,1.30362237974909
155,0.767741935483871,1.2920999816486,0.751669,1.26867526648412
155,0.703225806451613,1.25858333188124,0.635939,1.30143637749201
155,0.729032258064516,1.22936640094978,0.670432,1.28710251089485
155,0.774193548387097,1.23674350532668,0.760147,1.2704741258941
155,0.683870967741935,1.2600014910409,0.656031,1.29239855370488
155,0.651612903225806,1.28712678785677,0.684777,1.27773945207927
155,0.845161290322581,1.25015213336345,0.800134,1.27861538367109
155,0.812903225806452,1.28615606084654,0.800134,1.26404488195827
155,0.845161290322581,1.23688434098328,0.799726,1.30450909572222
155,0.67741935483871,1.21075711920274,0.706472,1.29843324012488
155,0.838709677419355,1.20032908738779,0.797291,1.28442849757558
156,0.826923076923077,1.16433560878408,0.800134,1.27528791662597
156,0.801282051282051,1.26702934839853,0.755406,1.26724315644298
156,0.814102564102564,1.19361422167586,0.734122,1.29391242209105
156,NA,1.23925493079531,NA,1.29880836960085
156,0.769230769230769,1.25633967580078,0.756707,1.26844699611273
156,0.807692307692308,1.18426687620303,0.770558,1.27247242495229
156,0.782051282051282,1.19387740901384,0.682415,1.34415992620733
156,0.801282051282051,1.29954820548326,0.800134,1.26428795482189
156,0.743589743589744,1.27866775527582,0.744292,1.27195560269783
156,0.737179487179487,1.28677874104363,0.687582,1.31362318600042
156,0.75,1.23047311084496,0.698554,1.29343158176264
156,0.717948717948718,1.21659292494077,0.720291,1.28998311465662
156,0.852564102564103,1.20381020959821,0.800134,1.29424811069191
156,0.743589743589744,1.2516835692314,0.800134,1.28619951446647
156,0.730769230769231,1.23675198735033,0.735631,1.27196236820623
156,0.865384615384615,1.15516033166794,0.800134,1.29771354136963
156,0.807692307692308,1.1710278478343,0.76205,1.27932474020456
156,0.794871794871795,1.27518486315393,0.790845,1.2635644419078
156,0.717948717948718,1.29934339578447,0.698868,1.27582839845599
156,0.653846153846154,1.28138129021267,0.68998,1.28937021983041
156,0.775641025641026,1.25317788931211,0.704575,1.28341034669616
156,0.743589743589744,1.22140956849874,0.706373,1.2787966684475
156,0.743589743589744,1.31949507424049,0.800134,1.27957077040368
156,0.807692307692308,1.22254851077212,0.773562,1.26730815684459
156,0.737179487179487,1.16222376092363,0.800134,1.32200856907876
156,0.673076923076923,1.16382221300289,0.578821,1.33265165560397
156,0.724358974358974,1.22367841815858,0.694931,1.29572540479936
156,0.724358974358974,1.1656701210189,0.668454,1.31822655088236
156,0.730769230769231,1.19144934266785,0.688064,1.30023201647113
156,0.66025641025641,1.22749901092009,0.592923,1.33150889029549
156,0.692307692307692,1.22994890764468,0.665933,1.28969436498464
156,0.794871794871795,1.20821658070948,0.791546,1.26794474822351
157,0.764331210191083,1.22580826594989,0.734264,1.2691506539889
157,0.796178343949045,1.18173300000259,0.760276,1.27191103361757
157,0.713375796178344,1.31381508814736,0.760525,1.28079720707157
157,NA,1.25970158274976,NA,1.3008401381626
157,0.745222929936306,1.22193156554852,0.691728,1.28887892739034
157,0.78343949044586,1.25335510172844,0.800134,1.26299079898914
157,0.719745222929936,1.22729762419768,0.684036,1.28091009572154
157,0.713375796178344,1.23881219201291,0.690474,1.27884541142386
157,0.707006369426752,1.22994118551486,0.666281,1.28548768945688
157,0.656050955414013,1.27867442014737,0.681157,1.28982371913202
157,0.700636942675159,1.26552915872904,0.656604,1.28619495054842
157,0.777070063694268,1.1812799534443,0.751607,1.27102035206782
157,0.777070063694268,1.24975787080078,0.742917,1.27636290311927
157,0.796178343949045,1.29058174036308,0.79487,1.26526552565058
157,0.681528662420382,1.22727697231278,0.660707,1.28894158250137
157,0.738853503184713,1.21452630527996,0.703984,1.29149774666698
157,0.821656050955414,1.26859526349539,0.800134,1.26793188017644
157,0.789808917197452,1.27123254878963,0.800134,1.26304136747874
157,0.78343949044586,1.23975532754281,0.775095,1.26758876240636
157,0.719745222929936,1.25605296297522,0.70907,1.27521791997449
157,0.745222929936306,1.21053233508896,0.734026,1.2798937922307
157,0.681528662420382,1.23864514929755,0.613811,1.31348022252016
157,0.745222929936306,1.2426744893876,0.695438,1.27829687264033
157,0.681528662420382,1.26054262152969,0.648206,1.29453210433577
157,0.732484076433121,1.24292655845822,0.71087,1.2781403677802
157,0.751592356687898,1.32536097055905,0.79942,1.28277896138097
157,0.713375796178344,1.29913744747574,0.697333,1.28675803229233
157,0.859872611464968,1.1127322620356,0.797917,1.2975746015625
157,0.796178343949045,1.25869442847965,0.800134,1.26064842094226
157,0.75796178343949,1.16692479183968,0.704108,1.28625949235327
157,0.770700636942675,1.2171585934755,0.787251,1.27624311991495
158,0.740506329113924,1.30487357895316,0.729036,1.27259310173421
158,0.772151898734177,1.19220317098759,0.693166,1.29666509257805
158,0.708860759493671,1.20717194959629,0.697633,1.2812716397186
158,0.677215189873418,1.22227183117706,0.583467,1.33511876996775
158,0.759493670886076,1.31930155123571,0.752394,1.27318050942596
158,0.879746835443038,1.12070570157729,0.7919,1.34069789171992
158,0.79746835443038,1.26975437569435,0.78964,1.26400868532853
158,0.753164556962025,1.22107378927457,0.689058,1.2864490594041
158,0.721518987341772,1.1597229736044,0.679609,1.32570222797382
158,0.708860759493671,1.23486137952379,0.760224,1.29338685184827
158,0.772151898734177,1.30948085415585,0.757922,1.271245743629
158,0.822784810126582,1.16787894990872,0.725192,1.35536374863413
158,0.759493670886076,1.25690947434472,0.718637,1.30201616399129
158,0.740506329113924,1.1923484895886,0.726581,1.28133336794989
158,0.848101265822785,1.14951434840742,0.800134,1.28434148900422
158,0.841772151898734,1.23269231765217,0.800134,1.28309567527379
158,0.822784810126582,1.23462984660459,0.800134,1.27095074216622
158,0.626582278481013,1.30710963450804,0.59284,1.29916926245869
158,0.734177215189873,1.22418779671013,0.680408,1.29532412605623
158,0.746835443037975,1.32691974114077,0.776204,1.27582090149032
158,0.753164556962025,1.23318938801364,0.690083,1.28996379297501
158,0.784810126582278,1.27246045269197,0.793834,1.26386085339904
158,NA,1.20684088048073,NA,1.32875012223338
158,0.727848101265823,1.26385584039207,0.748309,1.26881211429759
158,0.810126582278481,1.21600662148294,0.800134,1.26661532111347
158,0.79746835443038,1.25754605664559,0.756754,1.26840869235055
158,0.658227848101266,1.28938557134981,0.644313,1.28863592283982
158,0.772151898734177,1.21679323134429,0.723706,1.28532308898654
158,0.765822784810127,1.09550158785165,0.68171,1.31778935026198
158,0.746835443037975,1.21606950646781,0.683735,1.28628878770079
158,0.79746835443038,1.28188898837842,0.784944,1.26737348210821
159,0.591194968553459,1.33844163550598,0.612394,1.30324335514884
159,0.823899371069182,1.29302653579825,0.800134,1.29830833832041
159,0.773584905660377,1.2932203975244,0.750982,1.26664947761404
159,0.761006289308176,1.22633703838921,0.712566,1.27673355898866
159,0.761006289308176,1.25514453683539,0.741601,1.26897076985504
159,0.773584905660377,1.30065805884365,0.800134,1.26771649118301
159,0.729559748427673,1.219604851745,0.677518,1.29033983113734
159,0.754716981132076,1.17938155531486,0.719962,1.28194602156691
159,0.672955974842767,1.25567369356264,0.67095,1.28117661873373
159,0.767295597484277,1.15049797129205,0.728382,1.28556880726191
159,0.761006289308176,1.19766712889521,0.719469,1.27710620040437
159,0.811320754716981,1.24489451782181,0.800134,1.26517058150702
159,0.754716981132076,1.19810019039954,0.707115,1.28318283013641
159,0.748427672955975,1.17851287597642,0.700288,1.31291304205502
159,0.742138364779874,1.28419513058507,0.746524,1.26819153949806
159,0.635220125786163,1.33724759117698,0.635915,1.29318015329678
159,0.773584905660377,1.21986152155719,0.800134,1.27446676679938
159,0.830188679245283,1.2418116525771,0.800134,1.27526777513205
159,0.729559748427673,1.24413365919861,0.70266,1.27866396964458
159,0.811320754716981,1.23550628556937,0.800134,1.2664176673111
159,NA,1.28563598441701,NA,1.29534016844879
159,0.735849056603774,1.20014575150374,0.695701,1.28419491800979
159,0.786163522012579,1.20470335737799,0.800134,1.2746191181915
159,0.767295597484277,1.13760557386954,0.752369,1.30432083953925
159,0.817610062893082,1.21562528508135,0.800134,1.26792663648784
159,0.817610062893082,1.17321520192676,0.703041,1.3401247586379
159,0.716981132075472,1.27220827686805,0.742955,1.27257962986202
159,0.805031446540881,1.23705270702691,0.747837,1.27446185502051
159,0.811320754716981,1.29190495266585,0.74607,1.28235480829667
159,0.773584905660377,1.29358785144878,0.800134,1.26903897344666
159,0.849056603773585,1.15986128582502,0.800134,1.2987158948731
160,0.60625,1.35807414126998,0.640005,1.30674279667208
160,0.78125,1.10912203530724,0.704228,1.30136143188102
160,0.68125,1.21303276794432,0.58874,1.33900617049406
160,0.775,1.23211272462799,0.726705,1.29333671550136
160,0.825,1.29285223816565,0.800134,1.28778804175425
160,0.75,1.20241199393099,0.775375,1.28995671746893
160,0.6875,1.29288812319151,0.612457,1.30740563624543
160,0.8125,1.26023374304389,0.800134,1.26484599203665
160,0.7625,1.35397164965515,0.800134,1.29011457620194
160,0.6875,1.22438494958143,0.592624,1.35947106383226
160,0.7875,1.23969945590799,0.800134,1.26780479852533
160,0.7,1.2997726347524,0.715707,1.27604511449085
160,0.75625,1.22561527418625,0.711036,1.27724508042157
160,0.75625,1.2071087264575,0.657797,1.30520021045281
160,0.79375,1.17910308845411,0.800134,1.27716707243942
160,0.8,1.22697098707775,0.757751,1.27205053312545
160,0.7625,1.27289790948724,0.685556,1.29733838790768
160,0.78125,1.29393926882851,0.800134,1.26744179345478
160,0.83125,1.24360171113286,0.800134,1.27242916557237
160,0.69375,1.23469421046275,0.681275,1.28608610036943
160,0.70625,1.16549939634883,0.598025,1.33103615503649
160,0.83125,1.16949685282153,0.780973,1.28331741025607
160,0.68125,1.26883913133618,0.678096,1.27893337212171
160,0.7375,1.30099877051821,0.743892,1.26899219790768
160,0.84375,1.16559896465676,0.800134,1.27763377133652
160,0.83125,1.1815977970577,0.758697,1.32065016231475
160,0.84375,1.172920127213,0.792917,1.27705417257357
160,0.725,1.23098218557165,0.709459,1.27881080581038
160,0.7375,1.28784853756876,0.728236,1.26947213326057
160,0.83125,1.1818699835667,0.800134,1.2795329804022
160,0.725,1.18972531529893,0.750867,1.30658359226535
161,0.763975155279503,1.25684423714772,0.754033,1.26770475468998
161,0.664596273291925,1.30006017064118,0.648486,1.28452833783464
161,0.813664596273292,1.25921453286747,0.743875,1.27662142826361
161,0.732919254658385,1.27259790195498,0.713107,1.27321013593345
161,0.782608695652174,1.27296236035227,0.759167,1.26645175844147
161,0.714285714285714,1.24315471711426,0.660467,1.29236762746212
161,0.770186335403727,1.27584215417724,0.723742,1.2771115938447
161,0.813664596273292,1.27036805718553,0.800134,1.26542188735465
161,0.826086956521739,1.15728115803692,0.791081,1.28196643489416
161,0.807453416149068,1.24010831938504,0.758952,1.27970249648186
161,0.745341614906832,1.24957910457986,0.737442,1.26838790099236
161,0.838509316770186,1.17174681596108,0.800134,1.27130138475243
161,NA,1.20776196678753,NA,1.30055737808956
161,0.763975155279503,1.19879763610852,0.710806,1.27521392616283
161,0.813664596273292,1.29472127621811,0.800134,1.26771802258136
161,0.708074534161491,1.19017213459745,0.632008,1.31829480194896
161,0.739130434782609,1.25045572047051,0.681817,1.28224760448518
161,0.726708074534162,1.29493909432224,0.733414,1.26910958684213
161,0.645962732919255,1.26670946633667,0.588452,1.32330019984206
161,0.813664596273292,1.21086569533973,0.800134,1.26475126517793
161,0.819875776397516,1.23412389056807,0.749596,1.28276020630373
161,0.770186335403727,1.19865317584577,0.744872,1.2745101478918
161,0.720496894409938,1.26949940781199,0.726554,1.27344179388023
161,0.677018633540373,1.24610176970539,0.630181,1.29183376131337
161,0.77639751552795,1.14062827753286,0.720503,1.31392768762075
161,0.788819875776398,1.24096487867522,0.744353,1.2859275242677
161,0.850931677018634,1.10103166870665,0.800134,1.29706136577358
161,0.770186335403727,1.26691907908365,0.800134,1.26841419426328
161,0.732919254658385,1.2174543504473,0.65227,1.30360525795555
161,0.77639751552795,1.17502036275179,0.690831,1.30395739027671
161,0.819875776397516,1.18812434563447,0.796795,1.27468451387889
162,0.722222222222222,1.24875199382144,0.715432,1.27155065342986
162,0.753086419753086,1.17849271877839,0.701833,1.2827494047411
162,0.746913580246914,1.27956230250546,0.714653,1.26987233930125
162,0.740740740740741,1.28390940125302,0.708821,1.30050963189898
162,0.740740740740741,1.21361264028742,0.70924,1.27803995304681
162,0.753086419753086,1.21658765000208,0.73664,1.2727758789043
162,0.783950617283951,1.17519498274137,0.741968,1.2768059039504
162,0.672839506172839,1.25518427528851,0.585024,1.31646902651521
162,0.660493827160494,1.22894947684913,0.590965,1.30245830398588
162,0.820987654320988,1.25488111810595,0.800134,1.26863686935909
162,0.716049382716049,1.22775883845149,0.728344,1.2862797370413
162,0.771604938271605,1.27746484448024,0.778828,1.26414292402504
162,0.796296296296296,1.21851134536415,0.800134,1.2660959049141
162,0.783950617283951,1.28116275791149,0.785792,1.2645798673917
162,0.783950617283951,1.24095318740452,0.772658,1.26563819347975
162,0.765432098765432,1.15705227545317,0.691812,1.29960999341475
162,0.833333333333333,1.13855144239949,0.800134,1.2830460340174
162,NA,1.25887921453969,NA,1.30489714662775
162,0.771604938271605,1.22558108524652,0.800134,1.27653779419035
162,0.820987654320988,1.19106469934698,0.800134,1.26452450389858
162,0.777777777777778,1.2513022153795,0.726654,1.27331544518008
162,0.728395061728395,1.27307031939405,0.716139,1.27213630915884
162,0.746913580246914,1.27254769430162,0.800134,1.27450992262276
162,NA,1.29601721365668,NA,1.3086962506643
162,0.814814814814815,1.28929832571742,0.791246,1.27021947138805
162,0.666666666666667,1.21997701127179,0.692275,1.29555042942341
162,0.814814814814815,1.20909358839045,0.800134,1.26552467228582
162,0.734567901234568,1.21140215048009,0.646095,1.3024329206241
162,0.783950617283951,1.18626688228824,0.765286,1.27272661139104
162,0.654320987654321,1.32316143470985,0.637519,1.28960138404857
163,0.699386503067485,1.2311920922079,0.676439,1.27966160733129
163,0.668711656441718,1.26080938064858,0.655647,1.28405301849772
163,0.748466257668712,1.27901636436374,0.717997,1.27219059196594
163,NA,1.2239243980425,NA,1.31100609662903
163,0.840490797546012,1.2360211959292,0.800134,1.28398699494043
163,0.785276073619632,1.26712615600454,0.792006,1.26350374482528
163,0.717791411042945,1.22503793831829,0.683252,1.29241887952775
163,0.809815950920245,1.23926509732126,0.800134,1.26231499391894
163,0.809815950920245,1.28428589039133,0.7952,1.27511684374259
163,0.803680981595092,1.16397569474764,0.727531,1.28693365282203
163,0.736196319018405,1.26407199223569,0.720313,1.27071418058261
163,0.760736196319018,1.27695925700822,0.750196,1.26568987238466
163,0.803680981595092,1.26565220092366,0.800134,1.26032241256865
163,0.760736196319018,1.24925045881872,0.776728,1.27154391769212
163,0.674846625766871,1.27789690177204,0.679853,1.27912815649441
163,0.687116564417178,1.3075332484405,0.679416,1.28065872860254
163,0.687116564417178,1.33072527281363,0.70856,1.28205457597538
163,0.705521472392638,1.33369995280324,0.719916,1.28281221069622
163,0.791411042944785,1.22960834414665,0.758081,1.27580656943122
163,0.699386503067485,1.23458129710687,0.699566,1.28247889102515
163,0.779141104294479,1.20991924975193,0.800134,1.27995455503132
163,0.705521472392638,1.23675557819687,0.675158,1.27988577936751
163,0.730061349693252,1.28486721432056,0.730785,1.26796417930798
163,0.711656441717791,1.22694835794716,0.64785,1.303365687403
163,0.809815950920245,1.24348360548687,0.780464,1.26794528577019
163,0.797546012269939,1.31525517174783,0.800134,1.26863870163389
163,0.803680981595092,1.19993086195594,0.793417,1.27216499665555
163,0.766871165644172,1.19734081439666,0.718643,1.29005433456156
163,0.840490797546012,1.18884966667611,0.771511,1.31186832075349
163,0.644171779141104,1.29565714653508,0.651828,1.28469101428989
164,0.670731707317073,1.3028094585662,0.698184,1.27540229580887
164,0.682926829268293,1.28763921745933,0.66366,1.29104983037642
164,NA,1.29249621658811,NA,1.29853680543546
164,0.73780487804878,1.27463303292032,0.749084,1.27219546023032
164,0.75609756097561,1.17067051233288,0.662834,1.32586784518959
164,0.658536585365854,1.29486331675845,0.678548,1.28143553332682
164,0.670731707317073,1.25737737884536,0.68057,1.28047901154157
164,0.768292682926829,1.26143996800457,0.768118,1.26462278340508
164,0.798780487804878,1.27996791340266,0.800134,1.26810533815674
164,0.786585365853659,1.28444382744549,0.760361,1.26927344958068
164,0.652439024390244,1.2013139190156,0.611126,1.30226430212534
164,0.768292682926829,1.23016812594189,0.746314,1.27209477971101
164,0.804878048780488,1.20334144412502,0.721457,1.30932901688107
164,0.847560975609756,1.23412601058435,0.800134,1.29076349502457
164,0.689024390243902,1.27668343365434,0.681556,1.27986275831634
164,0.731707317073171,1.20167995366265,0.683936,1.28971851577858
164,0.817073170731707,1.18834935306337,0.800134,1.26545102209851
164,0.75,1.16408036987201,0.704215,1.28797767855223
164,0.774390243902439,1.26491083058819,0.776299,1.26463104999485
164,0.780487804878049,1.16645646676441,0.708529,1.29560243250264
164,0.810975609756098,1.18332423318182,0.7856,1.27046296995262
164,0.682926829268293,1.32046336367554,0.640537,1.28635192081106
164,0.804878048780488,1.27115428384207,0.742918,1.28821667891335
164,0.73780487804878,1.27307737379402,0.759217,1.27715755516732
164,0.634146341463415,1.29007520805466,0.663129,1.28711684310744
164,0.853658536585366,1.13739255867721,0.800134,1.28968919056648
164,0.835365853658537,1.17814148248946,0.800134,1.282611019484
164,0.798780487804878,1.2716408688304,0.77439,1.27016094778388
164,0.701219512195122,1.19092092095494,0.600846,1.341300530511
164,0.798780487804878,1.26411170375723,0.781479,1.26314200789032
165,0.848484848484849,1.20400224183007,0.789212,1.29382475819548
165,0.812121212121212,1.2435953622139,0.783266,1.26814679876503
165,0.751515151515151,1.2463537590447,0.722802,1.27171429143283
165,0.812121212121212,1.28776104381002,0.800134,1.27022486147787
165,0.76969696969697,1.18710621025791,0.800134,1.28861297372878
165,0.739393939393939,1.25115847217896,0.690832,1.28562523974301
165,NA,1.20698643258381,NA,1.32170459730022
165,0.703030303030303,1.24653812542053,0.644141,1.29042834785985
165,0.76969696969697,1.14116887589389,0.6642,1.32010831813488
165,0.715151515151515,1.30879935694308,0.705151,1.2776368563852
165,0.860606060606061,1.23038629505271,0.800134,1.32649696788336
165,0.76969696969697,1.08915454759954,0.689023,1.39371625355249
165,0.76969696969697,1.27156314539518,0.800134,1.2733873179661
165,0.76969696969697,1.22928652107762,0.691654,1.28519292636547
165,0.787878787878788,1.22940640526823,0.764661,1.26618323963872
165,0.733333333333333,1.21231015049911,0.674157,1.30268175947987
165,0.812121212121212,1.25836509040744,0.800134,1.26406464173447
165,0.709090909090909,1.21533232745851,0.67458,1.29152098004496
165,0.775757575757576,1.12213955858189,0.703758,1.30042970551671
165,0.842424242424242,1.26473854366093,0.789109,1.30004272280145
165,0.824242424242424,1.20254572647136,0.800134,1.27200217711266
165,0.836363636363636,1.15987711194499,0.773049,1.29446085359081
165,0.733333333333333,1.30228874767861,0.727369,1.26993202001136
165,0.775757575757576,1.1061848072018,0.688906,1.33450740241086
165,0.678787878787879,1.2766034333049,0.655264,1.28086873533477
165,NA,1.21971218983586,NA,1.3260898381989
165,0.76969696969697,1.25313755261857,0.786318,1.26765227821706
165,0.775757575757576,1.23496598457956,0.729611,1.28972708050356
165,0.648484848484848,1.24580053491227,0.593821,1.31221193184246
