"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/01/09","13:30","5.737","-","6.73"
"2018/01/09","13:36","5.749","-","6.68"
"2018/01/09","13:42","5.757","-","6.62"
"2018/01/09","13:48","5.758","-","6.66"
"2018/01/09","13:54","5.755","-","6.7"
"2018/01/09","14:00","5.745","-","6.67"
"2018/01/09","14:06","5.731","-","6.62"
"2018/01/09","14:12","5.711","-","6.63"
"2018/01/09","14:18","5.686","-","6.57"
"2018/01/09","14:24","5.655","-","6.57"
"2018/01/09","14:30","5.62","-","6.55"
"2018/01/09","14:36","5.579","-","6.44"
"2018/01/09","14:42","5.533","-","6.38"
"2018/01/09","14:48","5.483","-","6.33"
"2018/01/09","14:54","5.427","-","6.28"
"2018/01/09","15:00","5.367","-","6.15"
"2018/01/09","15:06","5.302","-","6.18"
"2018/01/09","15:12","5.233","-","6.17"
"2018/01/09","15:18","5.16","-","6.02"
"2018/01/09","15:24","5.083","-","6"
"2018/01/09","15:30","5.002","-","5.9"
"2018/01/09","15:36","4.917","-","5.77"
"2018/01/09","15:42","4.829","-","5.73"
"2018/01/09","15:48","4.738","-","5.6"
"2018/01/09","15:54","4.644","-","5.48"
"2018/01/09","16:00","4.547","-","5.41"
"2018/01/09","16:06","4.448","-","5.32"
"2018/01/09","16:12","4.347","-","5.2"
"2018/01/09","16:18","4.244","-","5.08"
"2018/01/09","16:24","4.14","-","5.03"
"2018/01/09","16:30","4.034","-","4.93"
"2018/01/09","16:36","3.927","-","4.71"
"2018/01/09","16:42","3.82","-","4.59"
"2018/01/09","16:48","3.712","-","4.51"
"2018/01/09","16:54","3.605","-","4.34"
"2018/01/09","17:00","3.497","-","4.23"
"2018/01/09","17:06","3.39","-","4.12"
"2018/01/09","17:12","3.284","-","4.1"
"2018/01/09","17:18","3.179","-","3.93"
"2018/01/09","17:24","3.075","-","3.91"
"2018/01/09","17:30","2.973","-","3.87"
"2018/01/09","17:36","2.873","-","3.68"
"2018/01/09","17:42","2.775","-","3.56"
"2018/01/09","17:48","2.679","-","3.45"
"2018/01/09","17:54","2.585","-","3.36"
"2018/01/09","18:00","2.494","-","3.25"
"2018/01/09","18:06","2.406","-","3.15"
"2018/01/09","18:12","2.321","-","3.05"
"2018/01/09","18:18","2.239","-","2.95"
"2018/01/09","18:24","2.16","-","2.86"
"2018/01/09","18:30","2.085","-","2.79"
"2018/01/09","18:36","2.012","-","2.71"
"2018/01/09","18:42","1.944","-","2.68"
"2018/01/09","18:48","1.879","-","2.66"
"2018/01/09","18:54","1.818","-","2.63"
"2018/01/09","19:00","1.76","-","2.5"
"2018/01/09","19:06","1.707","-","2.44"
"2018/01/09","19:12","1.657","-","2.39"
"2018/01/09","19:18","1.611","-","2.34"
"2018/01/09","19:24","1.57","-","2.38"
"2018/01/09","19:30","1.532","-","2.24"
"2018/01/09","19:36","1.499","-","2.22"
"2018/01/09","19:42","1.47","-","2.28"
"2018/01/09","19:48","1.445","-","2.24"
"2018/01/09","19:54","1.424","-","2.17"
"2018/01/09","20:00","1.408","-","2.09"
"2018/01/09","20:06","1.396","-","2.09"
"2018/01/09","20:12","1.388","-","2.03"
"2018/01/09","20:18","1.384","-","2.01"
"2018/01/09","20:24","1.385","-","2.03"
"2018/01/09","20:30","1.389","-","2.11"
"2018/01/09","20:36","1.398","-","2.06"
"2018/01/09","20:42","1.41","-","2.14"
"2018/01/09","20:48","1.427","-","2.1"
"2018/01/09","20:54","1.447","-","2.02"
"2018/01/09","21:00","1.47","-","2.07"
"2018/01/09","21:06","1.497","-","2.03"
"2018/01/09","21:12","1.528","-","2.15"
"2018/01/09","21:18","1.561","-","2.22"
"2018/01/09","21:24","1.598","-","2.17"
"2018/01/09","21:30","1.637","-","2.19"
"2018/01/09","21:36","1.679","-","2.2"
"2018/01/09","21:42","1.723","-","2.28"
"2018/01/09","21:48","1.77","-","2.28"
"2018/01/09","21:54","1.818","-","2.44"
"2018/01/09","22:00","1.869","-","2.53"
"2018/01/09","22:06","1.921","-","2.53"
"2018/01/09","22:12","1.975","-","2.6"
"2018/01/09","22:18","2.03","-","2.66"
"2018/01/09","22:24","2.086","-","2.69"
"2018/01/09","22:30","2.144","-","2.78"
"2018/01/09","22:36","2.202","-","2.82"
"2018/01/09","22:42","2.262","-","2.88"
"2018/01/09","22:48","2.322","-","2.9"
"2018/01/09","22:54","2.382","-","2.9"
"2018/01/09","23:00","2.443","-","2.89"
"2018/01/09","23:06","2.505","-","2.99"
"2018/01/09","23:12","2.567","-","3.16"
"2018/01/09","23:18","2.629","-","3.28"
"2018/01/09","23:24","2.691","-","3.29"
"2018/01/09","23:30","2.754","-","3.31"
"2018/01/09","23:36","2.816","-","3.31"
"2018/01/09","23:42","2.878","-","3.33"
"2018/01/09","23:48","2.939","-","3.44"
"2018/01/09","23:54","3.001","-","3.53"
"2018/01/10","00:00","3.061","-","3.59"
"2018/01/10","00:06","3.121","-","3.66"
"2018/01/10","00:12","3.18","-","3.74"
"2018/01/10","00:18","3.238","-","3.82"
"2018/01/10","00:24","3.295","-","3.82"
"2018/01/10","00:30","3.351","-","3.95"
"2018/01/10","00:36","3.404","-","3.97"
"2018/01/10","00:42","3.457","-","4.04"
"2018/01/10","00:48","3.507","-","3.94"
"2018/01/10","00:54","3.555","-","4"
"2018/01/10","01:00","3.601","-","4.05"
"2018/01/10","01:06","3.645","-","4.07"
"2018/01/10","01:12","3.686","-","4.13"
"2018/01/10","01:18","3.724","-","4.2"
"2018/01/10","01:24","3.759","-","4.16"
"2018/01/10","01:30","3.791","-","4.21"
"2018/01/10","01:36","3.82","-","4.14"
"2018/01/10","01:42","3.846","-","4.18"
"2018/01/10","01:48","3.868","-","4.23"
"2018/01/10","01:54","3.887","-","4.19"
"2018/01/10","02:00","3.902","-","4.33"
"2018/01/10","02:06","3.914","-","4.26"
"2018/01/10","02:12","3.921","-","4.25"
"2018/01/10","02:18","3.926","-","4.3"
"2018/01/10","02:24","3.926","-","4.32"
"2018/01/10","02:30","3.923","-","4.29"
"2018/01/10","02:36","3.916","-","4.27"
"2018/01/10","02:42","3.905","-","4.24"
"2018/01/10","02:48","3.891","-","4.3"
"2018/01/10","02:54","3.873","-","4.27"
"2018/01/10","03:00","3.851","-","4.16"
"2018/01/10","03:06","3.826","-","4.18"
"2018/01/10","03:12","3.798","-","4.14"
"2018/01/10","03:18","3.766","-","4.06"
"2018/01/10","03:24","3.731","-","3.99"
"2018/01/10","03:30","3.692","-","3.94"
"2018/01/10","03:36","3.651","-","3.8"
"2018/01/10","03:42","3.607","-","3.86"
"2018/01/10","03:48","3.56","-","3.76"
"2018/01/10","03:54","3.51","-","3.75"
"2018/01/10","04:00","3.458","-","3.71"
"2018/01/10","04:06","3.404","-","3.56"
"2018/01/10","04:12","3.347","-","3.52"
"2018/01/10","04:18","3.288","-","3.45"
"2018/01/10","04:24","3.228","-","3.43"
"2018/01/10","04:30","3.166","-","3.43"
"2018/01/10","04:36","3.103","-","3.37"
"2018/01/10","04:42","3.039","-","3.31"
"2018/01/10","04:48","2.974","-","3.18"
"2018/01/10","04:54","2.909","-","3.15"
"2018/01/10","05:00","2.843","-","3.09"
"2018/01/10","05:06","2.777","-","3.05"
"2018/01/10","05:12","2.711","-","3.02"
"2018/01/10","05:18","2.646","-","2.9"
"2018/01/10","05:24","2.581","-","2.88"
"2018/01/10","05:30","2.517","-","2.74"
"2018/01/10","05:36","2.454","-","2.63"
"2018/01/10","05:42","2.393","-","2.6"
"2018/01/10","05:48","2.333","-","2.44"
"2018/01/10","05:54","2.275","-","2.39"
"2018/01/10","06:00","2.219","-","2.32"
"2018/01/10","06:06","2.165","-","2.4"
"2018/01/10","06:12","2.114","-","2.34"
"2018/01/10","06:18","2.065","-","2.3"
"2018/01/10","06:24","2.018","-","2.12"
"2018/01/10","06:30","1.975","-","2.04"
"2018/01/10","06:36","1.934","-","1.99"
"2018/01/10","06:42","1.897","-","2.06"
"2018/01/10","06:48","1.863","-","2.07"
"2018/01/10","06:54","1.831","-","2.06"
"2018/01/10","07:00","1.804","-","2.03"
"2018/01/10","07:06","1.779","-","1.95"
"2018/01/10","07:12","1.759","-","1.86"
"2018/01/10","07:18","1.741","-","1.91"
"2018/01/10","07:24","1.728","-","1.91"
"2018/01/10","07:30","1.718","-","1.89"
"2018/01/10","07:36","1.712","-","1.97"
"2018/01/10","07:42","1.709","-","1.96"
"2018/01/10","07:48","1.711","-","1.86"
"2018/01/10","07:54","1.716","-","1.87"
"2018/01/10","08:00","1.726","-","1.81"
"2018/01/10","08:06","1.739","-","1.86"
"2018/01/10","08:12","1.756","-","1.96"
"2018/01/10","08:18","1.777","-","2.04"
"2018/01/10","08:24","1.803","-","2.05"
"2018/01/10","08:30","1.832","-","2.11"
"2018/01/10","08:36","1.865","-","2.09"
"2018/01/10","08:42","1.902","-","2.08"
"2018/01/10","08:48","1.943","-","2.19"
"2018/01/10","08:54","1.988","-","2.25"
"2018/01/10","09:00","2.036","-","2.23"
"2018/01/10","09:06","2.089","-","2.29"
"2018/01/10","09:12","2.144","-","2.31"
"2018/01/10","09:18","2.203","-","2.44"
"2018/01/10","09:24","2.266","-","2.45"
"2018/01/10","09:30","2.331","-","2.57"
"2018/01/10","09:36","2.4","-","2.67"
"2018/01/10","09:42","2.471","-","2.71"
"2018/01/10","09:48","2.545","-","2.86"
"2018/01/10","09:54","2.621","-","2.83"
"2018/01/10","10:00","2.7","-","2.86"
"2018/01/10","10:06","2.78","-","2.9"
"2018/01/10","10:12","2.863","-","3.08"
"2018/01/10","10:18","2.947","-","3.17"
"2018/01/10","10:24","3.033","-","3.29"
"2018/01/10","10:30","3.119","-","3.31"
"2018/01/10","10:36","3.207","-","3.33"
"2018/01/10","10:42","3.296","-","3.34"
"2018/01/10","10:48","3.386","-","3.48"
"2018/01/10","10:54","3.476","-","3.66"
"2018/01/10","11:00","3.566","-","3.75"
"2018/01/10","11:06","3.657","-","3.83"
"2018/01/10","11:12","3.748","-","3.91"
"2018/01/10","11:18","3.839","-","3.99"
"2018/01/10","11:24","3.93","-","4.08"
"2018/01/10","11:30","4.021","-","4.09"
"2018/01/10","11:36","4.111","-","4.15"
"2018/01/10","11:42","4.201","-","4.21"
"2018/01/10","11:48","4.29","-","4.39"
"2018/01/10","11:54","4.378","-","4.48"
"2018/01/10","12:00","4.465","-","4.65"
"2018/01/10","12:06","4.552","-","4.63"
"2018/01/10","12:12","4.637","-","4.69"
"2018/01/10","12:18","4.721","-","4.76"
"2018/01/10","12:24","4.804","-","4.91"
"2018/01/10","12:30","4.884","-","5.03"
"2018/01/10","12:36","4.963","-","4.99"
"2018/01/10","12:42","5.04","-","5.09"
"2018/01/10","12:48","5.115","-","5.16"
"2018/01/10","12:54","5.187","-","5.19"
"2018/01/10","13:00","5.257","-","5.25"
"2018/01/10","13:06","5.323","-","5.34"
"2018/01/10","13:12","5.387","-","5.33"
"2018/01/10","13:18","5.447","-","5.46"
"2018/01/10","13:24","5.504","-","5.55"
"2018/01/10","13:30","5.557","-","5.61"
"2018/01/10","13:36","5.607","-","5.63"
"2018/01/10","13:42","5.652","-","5.65"
"2018/01/10","13:48","5.693","-","5.68"
"2018/01/10","13:54","5.729","-","5.7"
"2018/01/10","14:00","5.761","-","5.7"
"2018/01/10","14:06","5.788","-","5.83"
"2018/01/10","14:12","5.81","-","5.85"
"2018/01/10","14:18","5.827","-","5.9"
"2018/01/10","14:24","5.839","-","5.88"
"2018/01/10","14:30","5.846","-","5.85"
"2018/01/10","14:36","5.848","-","5.87"
"2018/01/10","14:42","5.844","-","5.89"
"2018/01/10","14:48","5.835","-","5.87"
"2018/01/10","14:54","5.821","-","5.85"
"2018/01/10","15:00","5.801","-","5.8"
"2018/01/10","15:06","5.776","-","5.79"
"2018/01/10","15:12","5.745","-","5.82"
"2018/01/10","15:18","5.709","-","5.72"
"2018/01/10","15:24","5.668","-","5.71"
"2018/01/10","15:30","5.622","-","5.62"
"2018/01/10","15:36","5.571","-","5.64"
"2018/01/10","15:42","5.515","-","5.55"
"2018/01/10","15:48","5.453","-","5.52"
"2018/01/10","15:54","5.387","-","5.4"
"2018/01/10","16:00","5.317","-","5.37"
"2018/01/10","16:06","5.241","-","5.34"
"2018/01/10","16:12","5.162","-","5.29"
"2018/01/10","16:18","5.078","-","5.26"
"2018/01/10","16:24","4.99","-","5.1"
"2018/01/10","16:30","4.899","-","5.03"
"2018/01/10","16:36","4.804","-","4.92"
"2018/01/10","16:42","4.705","-","4.85"
"2018/01/10","16:48","4.604","-","4.75"
"2018/01/10","16:54","4.499","-","4.56"
"2018/01/10","17:00","4.392","-","4.52"
"2018/01/10","17:06","4.283","-","4.41"
"2018/01/10","17:12","4.171","-","4.33"
"2018/01/10","17:18","4.058","-","4.25"
"2018/01/10","17:24","3.944","-","4.11"
"2018/01/10","17:30","3.828","-","3.95"
"2018/01/10","17:36","3.711","-","3.83"
"2018/01/10","17:42","3.594","-","3.67"
"2018/01/10","17:48","3.477","-","3.63"
"2018/01/10","17:54","3.36","-","3.48"
"2018/01/10","18:00","3.243","-","3.33"
"2018/01/10","18:06","3.127","-","3.19"
"2018/01/10","18:12","3.012","-","3.05"
"2018/01/10","18:18","2.898","-","2.87"
"2018/01/10","18:24","2.785","-","2.8"
"2018/01/10","18:30","2.675","-","2.73"
"2018/01/10","18:36","2.566","-","2.57"
"2018/01/10","18:42","2.459","-","2.51"
"2018/01/10","18:48","2.355","-","2.42"
"2018/01/10","18:54","2.254","-","2.35"
"2018/01/10","19:00","2.155","-","2.2"
"2018/01/10","19:06","2.059","-","2.08"
"2018/01/10","19:12","1.966","-","1.98"
"2018/01/10","19:18","1.877","-","1.92"
"2018/01/10","19:24","1.791","-","1.8"
"2018/01/10","19:30","1.708","-","1.81"
"2018/01/10","19:36","1.63","-","1.73"
"2018/01/10","19:42","1.555","-","1.55"
"2018/01/10","19:48","1.483","-","1.5"
"2018/01/10","19:54","1.416","-","1.5"
"2018/01/10","20:00","1.353","-","1.44"
"2018/01/10","20:06","1.294","-","1.38"
"2018/01/10","20:12","1.239","-","1.35"
"2018/01/10","20:18","1.189","-","1.33"
"2018/01/10","20:24","1.143","-","1.29"
"2018/01/10","20:30","1.101","-","1.22"
"2018/01/10","20:36","1.064","-","1.21"
"2018/01/10","20:42","1.031","-","1.11"
"2018/01/10","20:48","1.002","-","1.07"
"2018/01/10","20:54","0.979","-","1.03"
"2018/01/10","21:00","0.96","-","1.03"
"2018/01/10","21:06","0.945","-","1.01"
"2018/01/10","21:12","0.935","-","0.98"
"2018/01/10","21:18","0.929","-","0.98"
"2018/01/10","21:24","0.928","-","1.05"
"2018/01/10","21:30","0.931","-","1.05"
"2018/01/10","21:36","0.938","-","1.06"
"2018/01/10","21:42","0.949","-","1.03"
"2018/01/10","21:48","0.965","-","1.05"
"2018/01/10","21:54","0.984","-","1"
"2018/01/10","22:00","1.007","-","0.97"
"2018/01/10","22:06","1.033","-","1.08"
"2018/01/10","22:12","1.063","-","1.14"
"2018/01/10","22:18","1.097","-","1.14"
"2018/01/10","22:24","1.133","-","1.19"
"2018/01/10","22:30","1.172","-","1.24"
"2018/01/10","22:36","1.214","-","1.27"
"2018/01/10","22:42","1.259","-","1.29"
"2018/01/10","22:48","1.306","-","1.33"
"2018/01/10","22:54","1.355","-","1.42"
"2018/01/10","23:00","1.407","-","1.47"
"2018/01/10","23:06","1.46","-","1.52"
"2018/01/10","23:12","1.515","-","1.55"
"2018/01/10","23:18","1.572","-","1.61"
"2018/01/10","23:24","1.631","-","1.62"
"2018/01/10","23:30","1.691","-","1.74"
"2018/01/10","23:36","1.752","-","1.82"
"2018/01/10","23:42","1.814","-","1.91"
"2018/01/10","23:48","1.878","-","1.95"
"2018/01/10","23:54","1.943","-","2.03"
"2018/01/11","00:00","2.009","-","2.07"
"2018/01/11","00:06","2.075","-","2.15"
"2018/01/11","00:12","2.143","-","2.24"
"2018/01/11","00:18","2.211","-","2.32"
"2018/01/11","00:24","2.28","-","2.37"
"2018/01/11","00:30","2.35","-","2.45"
"2018/01/11","00:36","2.42","-","2.54"
"2018/01/11","00:42","2.49","-","2.65"
"2018/01/11","00:48","2.56","-","2.77"
"2018/01/11","00:54","2.631","-","2.73"
"2018/01/11","01:00","2.702","-","2.82"
"2018/01/11","01:06","2.772","-","2.92"
"2018/01/11","01:12","2.842","-","2.94"
"2018/01/11","01:18","2.911","-","2.99"
"2018/01/11","01:24","2.98","-","3.06"
"2018/01/11","01:30","3.048","-","3.2"
"2018/01/11","01:36","3.114","-","3.24"
"2018/01/11","01:42","3.18","-","3.26"
"2018/01/11","01:48","3.243","-","3.34"
"2018/01/11","01:54","3.305","-","3.39"
"2018/01/11","02:00","3.366","-","3.45"
"2018/01/11","02:06","3.424","-","3.51"
"2018/01/11","02:12","3.48","-","3.56"
"2018/01/11","02:18","3.533","-","3.65"
"2018/01/11","02:24","3.584","-","3.7"
"2018/01/11","02:30","3.632","-","3.76"
"2018/01/11","02:36","3.677","-","3.78"
"2018/01/11","02:42","3.719","-","3.8"
"2018/01/11","02:48","3.758","-","3.83"
"2018/01/11","02:54","3.794","-","3.88"
"2018/01/11","03:00","3.826","-","3.89"
"2018/01/11","03:06","3.855","-","3.88"
"2018/01/11","03:12","3.88","-","3.92"
"2018/01/11","03:18","3.901","-","3.96"
"2018/01/11","03:24","3.919","-","4"
"2018/01/11","03:30","3.933","-","3.98"
"2018/01/11","03:36","3.944","-","4.01"
"2018/01/11","03:42","3.951","-","4.04"
"2018/01/11","03:48","3.953","-","3.99"
"2018/01/11","03:54","3.953","-","3.99"
"2018/01/11","04:00","3.948","-","4.03"
"2018/01/11","04:06","3.94","-","4.02"
"2018/01/11","04:12","3.928","-","3.98"
"2018/01/11","04:18","3.912","-","3.89"
"2018/01/11","04:24","3.893","-","3.88"
"2018/01/11","04:30","3.87","-","3.87"
"2018/01/11","04:36","3.844","-","3.92"
"2018/01/11","04:42","3.815","-","3.9"
"2018/01/11","04:48","3.782","-","3.9"
"2018/01/11","04:54","3.746","-","3.82"
"2018/01/11","05:00","3.708","-","3.74"
"2018/01/11","05:06","3.666","-","3.74"
"2018/01/11","05:12","3.622","-","3.7"
"2018/01/11","05:18","3.576","-","3.67"
"2018/01/11","05:24","3.528","-","3.66"
"2018/01/11","05:30","3.477","-","3.59"
"2018/01/11","05:36","3.425","-","3.52"
"2018/01/11","05:42","3.371","-","3.51"
"2018/01/11","05:48","3.316","-","3.46"
"2018/01/11","05:54","3.259","-","3.39"
"2018/01/11","06:00","3.202","-","3.31"
"2018/01/11","06:06","3.145","-","3.23"
"2018/01/11","06:12","3.087","-","3.14"
"2018/01/11","06:18","3.029","-","3.06"
"2018/01/11","06:24","2.971","-","2.95"
"2018/01/11","06:30","2.914","-","2.96"
"2018/01/11","06:36","2.857","-","2.91"
"2018/01/11","06:42","2.802","-","2.9"
"2018/01/11","06:48","2.747","-","2.83"
"2018/01/11","06:54","2.694","-","2.74"
"2018/01/11","07:00","2.643","-","2.67"
"2018/01/11","07:06","2.593","-","2.62"
"2018/01/11","07:12","2.546","-","2.58"
"2018/01/11","07:18","2.5","-","2.57"
"2018/01/11","07:24","2.457","-","2.52"
"2018/01/11","07:30","2.416","-","2.42"
"2018/01/11","07:36","2.378","-","2.39"
"2018/01/11","07:42","2.343","-","2.38"
"2018/01/11","07:48","2.31","-","2.33"
"2018/01/11","07:54","2.281","-","2.27"
"2018/01/11","08:00","2.255","-","2.27"
"2018/01/11","08:06","2.231","-","2.27"
"2018/01/11","08:12","2.212","-","2.24"
"2018/01/11","08:18","2.195","-","2.16"
"2018/01/11","08:24","2.182","-","2.13"
"2018/01/11","08:30","2.173","-","2.11"
"2018/01/11","08:36","2.167","-","2.12"
"2018/01/11","08:42","2.165","-","2.11"
"2018/01/11","08:48","2.167","-","2.14"
"2018/01/11","08:54","2.172","-","2.14"
"2018/01/11","09:00","2.182","-","2.14"
"2018/01/11","09:06","2.195","-","2.17"
"2018/01/11","09:12","2.213","-","2.19"
"2018/01/11","09:18","2.234","-","2.27"
"2018/01/11","09:24","2.259","-","2.25"
"2018/01/11","09:30","2.288","-","2.27"
"2018/01/11","09:36","2.321","-","2.36"
"2018/01/11","09:42","2.358","-","2.42"
"2018/01/11","09:48","2.399","-","2.46"
"2018/01/11","09:54","2.443","-","2.5"
"2018/01/11","10:00","2.491","-","2.52"
"2018/01/11","10:06","2.543","-","2.56"
"2018/01/11","10:12","2.597","-","2.6"
"2018/01/11","10:18","2.656","-","2.61"
"2018/01/11","10:24","2.717","-","2.63"
"2018/01/11","10:30","2.781","-","2.66"
"2018/01/11","10:36","2.847","-","2.71"
"2018/01/11","10:42","2.917","-","2.85"
"2018/01/11","10:48","2.988","-","2.91"
"2018/01/11","10:54","3.062","-","2.97"
"2018/01/11","11:00","3.138","-","3.09"
"2018/01/11","11:06","3.216","-","3.13"
"2018/01/11","11:12","3.295","-","3.21"
"2018/01/11","11:18","3.375","-","3.34"
"2018/01/11","11:24","3.457","-","3.38"
"2018/01/11","11:30","3.54","-","3.45"
"2018/01/11","11:36","3.623","-","3.55"
"2018/01/11","11:42","3.707","-","3.6"
"2018/01/11","11:48","3.792","-","3.78"
"2018/01/11","11:54","3.877","-","3.87"
"2018/01/11","12:00","3.963","-","3.92"
"2018/01/11","12:06","4.048","-","3.97"
"2018/01/11","12:12","4.133","-","4.09"
"2018/01/11","12:18","4.219","-","4.16"
"2018/01/11","12:24","4.304","-","4.19"
"2018/01/11","12:30","4.388","-","4.3"
"2018/01/11","12:36","4.472","-","4.35"
"2018/01/11","12:42","4.555","-","4.49"
"2018/01/11","12:48","4.638","-","4.6"
"2018/01/11","12:54","4.72","-","4.6"
"2018/01/11","13:00","4.8","-","4.69"
"2018/01/11","13:06","4.88","-","4.75"
"2018/01/11","13:12","4.958","-","4.77"
"2018/01/11","13:18","5.034","-","4.88"
"2018/01/11","13:24","5.109","-","4.97"
"2018/01/11","13:30","5.182","-","5.02"
"2018/01/11","13:36","5.252","-","5.12"
"2018/01/11","13:42","5.321","-","5.17"
"2018/01/11","13:48","5.387","-","5.25"
"2018/01/11","13:54","5.45","-","5.3"
"2018/01/11","14:00","5.51","-","5.33"
"2018/01/11","14:06","5.567","-","5.48"
"2018/01/11","14:12","5.621","-","5.53"
"2018/01/11","14:18","5.671","-","5.58"
"2018/01/11","14:24","5.717","-","5.63"
"2018/01/11","14:30","5.76","-","5.66"
"2018/01/11","14:36","5.798","-","5.73"
"2018/01/11","14:42","5.831","-","5.73"
"2018/01/11","14:48","5.861","-","5.72"
"2018/01/11","14:54","5.885","-","5.8"
"2018/01/11","15:00","5.905","-","5.81"
"2018/01/11","15:06","5.919","-","5.84"
"2018/01/11","15:12","5.929","-","5.86"
"2018/01/11","15:18","5.933","-","5.78"
"2018/01/11","15:24","5.932","-","5.78"
"2018/01/11","15:30","5.925","-","5.74"
"2018/01/11","15:36","5.913","-","5.78"
"2018/01/11","15:42","5.896","-","5.8"
"2018/01/11","15:48","5.873","-","5.73"
"2018/01/11","15:54","5.844","-","5.75"
"2018/01/11","16:00","5.81","-","5.65"
"2018/01/11","16:06","5.771","-","5.66"
"2018/01/11","16:12","5.726","-","5.63"
"2018/01/11","16:18","5.676","-","5.6"
"2018/01/11","16:24","5.62","-","5.52"
"2018/01/11","16:30","5.559","-","5.5"
"2018/01/11","16:36","5.493","-","5.43"
"2018/01/11","16:42","5.422","-","5.29"
"2018/01/11","16:48","5.346","-","5.27"
"2018/01/11","16:54","5.265","-","5.18"
"2018/01/11","17:00","5.18","-","5.14"
"2018/01/11","17:06","5.09","-","5.05"
"2018/01/11","17:12","4.995","-","4.97"
"2018/01/11","17:18","4.897","-","4.81"
"2018/01/11","17:24","4.795","-","4.65"
"2018/01/11","17:30","4.689","-","4.49"
"2018/01/11","17:36","4.579","-","4.44"
"2018/01/11","17:42","4.467","-","4.36"
"2018/01/11","17:48","4.351","-","4.2"
"2018/01/11","17:54","4.233","-","4.07"
"2018/01/11","18:00","4.113","-","3.96"
"2018/01/11","18:06","3.991","-","3.83"
"2018/01/11","18:12","3.867","-","3.69"
"2018/01/11","18:18","3.741","-","3.56"
"2018/01/11","18:24","3.615","-","3.47"
"2018/01/11","18:30","3.488","-","3.29"
"2018/01/11","18:36","3.36","-","3.13"
"2018/01/11","18:42","3.233","-","3.07"
"2018/01/11","18:48","3.105","-","2.95"
"2018/01/11","18:54","2.978","-","2.82"
"2018/01/11","19:00","2.852","-","2.73"
"2018/01/11","19:06","2.728","-","2.58"
"2018/01/11","19:12","2.604","-","2.43"
"2018/01/11","19:18","2.483","-","2.31"
"2018/01/11","19:24","2.363","-","2.16"
"2018/01/11","19:30","2.246","-","2.05"
"2018/01/11","19:36","2.131","-","1.89"
"2018/01/11","19:42","2.019","-","1.79"
"2018/01/11","19:48","1.91","-","1.68"
"2018/01/11","19:54","1.804","-","1.62"
"2018/01/11","20:00","1.701","-","1.55"
"2018/01/11","20:06","1.601","-","1.51"
"2018/01/11","20:12","1.505","-","1.37"
"2018/01/11","20:18","1.413","-","1.37"
"2018/01/11","20:24","1.325","-","1.26"
"2018/01/11","20:30","1.241","-","1.1"
"2018/01/11","20:36","1.161","-","1.01"
"2018/01/11","20:42","1.085","-","0.96"
"2018/01/11","20:48","1.014","-","0.86"
"2018/01/11","20:54","0.947","-","0.78"
"2018/01/11","21:00","0.884","-","0.73"
"2018/01/11","21:06","0.827","-","0.73"
"2018/01/11","21:12","0.773","-","0.64"
"2018/01/11","21:18","0.725","-","0.52"
"2018/01/11","21:24","0.681","-","0.58"
"2018/01/11","21:30","0.642","-","0.45"
"2018/01/11","21:36","0.608","-","0.38"
"2018/01/11","21:42","0.579","-","0.39"
"2018/01/11","21:48","0.555","-","0.36"
"2018/01/11","21:54","0.535","-","0.36"
"2018/01/11","22:00","0.521","-","0.37"
"2018/01/11","22:06","0.511","-","0.41"
"2018/01/11","22:12","0.506","-","0.36"
"2018/01/11","22:18","0.506","-","0.39"
"2018/01/11","22:24","0.51","-","0.38"
"2018/01/11","22:30","0.519","-","0.49"
"2018/01/11","22:36","0.532","-","0.42"
"2018/01/11","22:42","0.549","-","0.5"
"2018/01/11","22:48","0.57","-","0.44"
"2018/01/11","22:54","0.596","-","0.5"
"2018/01/11","23:00","0.625","-","0.52"
"2018/01/11","23:06","0.658","-","0.45"
"2018/01/11","23:12","0.694","-","0.6"
"2018/01/11","23:18","0.734","-","0.64"
"2018/01/11","23:24","0.777","-","0.63"
"2018/01/11","23:30","0.823","-","0.66"
"2018/01/11","23:36","0.871","-","0.77"
"2018/01/11","23:42","0.923","-","0.82"
"2018/01/11","23:48","0.976","-","0.87"
"2018/01/11","23:54","1.033","-","0.87"
"2018/01/12","00:00","1.091","-","0.95"
"2018/01/12","00:06","1.151","-","0.95"
"2018/01/12","00:12","1.214","-","1.04"
"2018/01/12","00:18","1.278","-","1.14"
"2018/01/12","00:24","1.344","-","1.24"
"2018/01/12","00:30","1.412","-","1.32"
"2018/01/12","00:36","1.482","-","1.41"
"2018/01/12","00:42","1.553","-","1.42"
"2018/01/12","00:48","1.625","-","1.52"
"2018/01/12","00:54","1.699","-","1.64"
"2018/01/12","01:00","1.774","-","1.7"
"2018/01/12","01:06","1.85","-","1.76"
"2018/01/12","01:12","1.928","-","1.85"
"2018/01/12","01:18","2.006","-","1.97"
"2018/01/12","01:24","2.086","-","2.03"
"2018/01/12","01:30","2.166","-","2.14"
"2018/01/12","01:36","2.247","-","2.18"
"2018/01/12","01:42","2.329","-","2.28"
"2018/01/12","01:48","2.411","-","2.34"
"2018/01/12","01:54","2.493","-","2.51"
"2018/01/12","02:00","2.576","-","2.55"
"2018/01/12","02:06","2.658","-","2.56"
