"date","numeric_date","percent","tag"
2020-05-01,2020.33127994524,3.29270525829085,"r"
2020-06-01,2020.41615331964,3.22223331919053,"r"
2020-07-01,2020.49828884326,3.01357718020941,"r"
2020-08-01,2020.58316221766,3.06693202251914,"r"
2020-09-01,2020.66803559206,3.37129888986533,"r"
2020-10-01,2020.75017111567,3.59502115054718,"r"
2020-11-01,2020.83504449008,3.61092611953059,"r"
2020-12-01,2020.91718001369,3.33474832949877,"r"
2021-01-01,2021,3.18930105040031,"r"
2021-02-01,2021.0848733744,3.31251249632893,"r"
2021-03-01,2021.16153319644,3.49095231811921,"r"
2021-04-01,2021.24640657084,3.57014519289837,"r"
2021-05-01,2021.32854209446,3.5547030402098,"r"
2021-06-01,2021.41341546886,3.40312695871755,"r"
2021-07-01,2021.49555099247,3.32892512311009,"r"
2021-08-01,2021.58042436687,3.34957518896641,"r"
2021-09-01,2021.66529774127,3.31350161119676,"r"
2021-10-01,2021.74743326489,3.48120393693048,"r"
2021-11-01,2021.83230663929,3.45177896583116,"r"
2021-12-01,2021.9144421629,3.24066808778766,"r"
2022-01-01,2022,3.25081834289623,"r"
2022-02-01,2022.0848733744,3.45750514898352,"r"
2022-03-01,2022.16153319644,3.6466525953235,"r"
2022-04-01,2022.24640657084,3.69839497322239,"r"
2022-05-01,2022.32854209446,3.63682926969872,"r"
2022-06-01,2022.41341546886,3.55355681775295,"r"
2022-07-01,2022.49555099247,3.39858925509906,"r"
2022-08-01,2022.58042436687,3.39819510881335,"r"
2022-09-01,2022.66529774127,3.45531477540101,"r"
2022-10-01,2022.74743326489,3.71100564024085,"r"
2022-11-01,2022.83230663929,3.72076187586773,"r"
2022-12-01,2022.9144421629,3.42527904945197,"r"
2023-01-01,2023,3.39859840826753,"r"
2023-02-01,2023.0848733744,3.7939006044287,"r"
2023-03-01,2023.16153319644,3.85309035793876,"r"
2023-04-01,2023.24640657084,3.83719302225645,"r"
2023-05-01,2023.32854209446,3.6745585426399,"r"
2023-06-01,2023.41341546886,3.54787834533993,"r"
2023-07-01,2023.49555099247,3.34163467754506,"r"
2023-08-01,2023.58042436687,3.37922366642205,"r"
2023-09-01,2023.66529774127,3.35708531581801,"r"
2023-10-01,2023.74743326489,3.35936432482274,"r"
2023-11-01,2023.83230663929,3.3512171021448,"r"
2023-12-01,2023.9144421629,3.2431223859711,"r"
2024-01-01,2024,3.2628197493664,"r"
2024-02-01,2024.0848733744,3.15873886624848,"r"
2024-03-01,2024.16427104723,2.99744822669317,"r"
2024-04-01,2024.24914442163,2.83294086070502,"r"
2024-05-01,2024.33127994524,2.67501467542276,"r"
2024-06-01,2024.41615331964,2.60209386943085,"r"
2024-07-01,2024.49828884326,2.54109497984879,"r"
2024-08-01,2024.58316221766,2.40996141203319,"r"
2024-09-01,2024.66803559206,2.29864520908915,"r"
2024-10-01,2024.75017111567,2.36854867152121,"r"
2024-11-01,2024.83504449008,2.39087070516851,"r"
2024-12-01,2024.91718001369,2.15543965212748,"r"
2009-06-01,2009.41341546886,1.17557750668189e-05,"tensorflow"
2009-07-01,2009.49555099247,5.91166074809253e-05,"tensorflow"
2009-08-01,2009.58042436687,0.000108056134308602,"tensorflow"
2009-09-01,2009.66529774127,0.00015699566113657,"tensorflow"
2009-10-01,2009.74743326489,0.000204356493550349,"tensorflow"
2009-11-01,2009.83230663929,0.000253296020378296,"tensorflow"
2009-12-01,2009.9144421629,0.000300656852792234,"tensorflow"
2010-01-01,2010,0.000349991053223218,"tensorflow"
2010-02-01,2010.0848733744,0.000398930580051129,"tensorflow"
2010-03-01,2010.16153319644,0.000443134023637685,"tensorflow"
2010-04-01,2010.24640657084,0.000492073550465443,"tensorflow"
2010-05-01,2010.32854209446,0.000539434382879449,"tensorflow"
2010-06-01,2010.41341546886,0.00058837390970725,"tensorflow"
2010-07-01,2010.49555099247,0.000635734742121368,"tensorflow"
2010-08-01,2010.58042436687,0.000684674268948831,"tensorflow"
2010-09-01,2010.66529774127,0.000733613795776673,"tensorflow"
2010-10-01,2010.74743326489,0.000780974628190775,"tensorflow"
2010-11-01,2010.83230663929,0.00082991415501833,"tensorflow"
2010-12-01,2010.9144421629,0.000877274987432158,"tensorflow"
2011-01-01,2011,0.000926609187863979,"tensorflow"
2011-02-01,2011.0848733744,0.000975548714691652,"tensorflow"
2011-03-01,2011.16153319644,0.00101975215827798,"tensorflow"
2011-04-01,2011.24640657084,0.00106869168510561,"tensorflow"
2011-05-01,2011.32854209446,0.00111605251751943,"tensorflow"
2011-06-01,2011.41341546886,0.00116499204434722,"tensorflow"
2011-07-01,2011.49555099247,0.00121235287676121,"tensorflow"
2011-08-01,2011.58042436687,0.00126129240358883,"tensorflow"
2011-09-01,2011.66529774127,0.00131023193041693,"tensorflow"
2011-10-01,2011.74743326489,0.00135759276283091,"tensorflow"
2011-11-01,2011.83230663929,0.00140653228965874,"tensorflow"
2011-12-01,2011.9144421629,0.00145389312207249,"tensorflow"
2012-01-01,2012,0.00150322732250358,"tensorflow"
2012-02-01,2012.0848733744,0.00146992110197097,"tensorflow"
2012-03-01,2012.16427104723,0.000581561968970309,"tensorflow"
2012-04-01,2012.24914442163,0.000548923931359955,"tensorflow"
2012-05-01,2012.33127994524,0.000596284763774118,"tensorflow"
2012-06-01,2012.41615331964,0.000645224290601653,"tensorflow"
2012-07-01,2012.49828884326,0.00069258512301576,"tensorflow"
2012-08-01,2012.58316221766,0.000741524649844214,"tensorflow"
2012-09-01,2012.66803559206,0.000790464176671887,"tensorflow"
2012-10-01,2012.75017111567,0.000837825009085424,"tensorflow"
2012-11-01,2012.83504449008,0.000886764535913336,"tensorflow"
2012-12-01,2012.91718001369,0.000934125368327413,"tensorflow"
2013-01-01,2013,0.000981880874344848,"tensorflow"
2013-02-01,2013.0848733744,0.00103082040117262,"tensorflow"
2013-03-01,2013.16153319644,0.00107502384475896,"tensorflow"
2013-04-01,2013.24640657084,0.00112396337158629,"tensorflow"
2013-05-01,2013.32854209446,0.00120290030611222,"tensorflow"
2013-06-01,2013.41341546886,0.00181158128775408,"tensorflow"
2013-07-01,2013.49555099247,0.00236558914604241,"tensorflow"
2013-08-01,2013.58042436687,0.00168982318205098,"tensorflow"
2013-09-01,2013.66529774127,0.00136892405716994,"tensorflow"
2013-10-01,2013.74743326489,0.00146118978674226,"tensorflow"
2013-11-01,2013.83230663929,0.00206865233767018,"tensorflow"
2013-12-01,2013.9144421629,0.00256368569385641,"tensorflow"
2014-01-01,2014,0.00193689977519234,"tensorflow"
2014-02-01,2014.0848733744,0.00160743853581305,"tensorflow"
2014-03-01,2014.16153319644,0.00165164197939913,"tensorflow"
2014-04-01,2014.24640657084,0.00170058150622741,"tensorflow"
2014-05-01,2014.32854209446,0.00174794233864106,"tensorflow"
2014-06-01,2014.41341546886,0.00179688186546835,"tensorflow"
2014-07-01,2014.49555099247,0.0018442426978823,"tensorflow"
2014-08-01,2014.58042436687,0.00189318222471055,"tensorflow"
2014-09-01,2014.66529774127,0.00194212175153895,"tensorflow"
2014-10-01,2014.74743326489,0.00198948258395164,"tensorflow"
2014-11-01,2014.83230663929,0.00203842211077931,"tensorflow"
2014-12-01,2014.9144421629,0.00208578294319362,"tensorflow"
2015-01-01,2015,0.00213511714362544,"tensorflow"
2015-02-01,2015.0848733744,0.00218405667045328,"tensorflow"
2015-03-01,2015.16153319644,0.00222826011403889,"tensorflow"
2015-04-01,2015.24640657084,0.002277199640867,"tensorflow"
2015-05-01,2015.32854209446,0.00232456047328135,"tensorflow"
2015-06-01,2015.41341546886,0.00237350000010922,"tensorflow"
2015-07-01,2015.49555099247,0.00242086083252224,"tensorflow"
2015-08-01,2015.58042436687,0.0024698003593506,"tensorflow"
2015-09-01,2015.66529774127,0.00258835293516535,"tensorflow"
2015-10-01,2015.74743326489,0.0126513339636974,"tensorflow"
2015-11-01,2015.83230663929,0.106087769419034,"tensorflow"
2015-12-01,2015.9144421629,0.107201072007052,"tensorflow"
2016-01-01,2016,0.105406486556171,"tensorflow"
2016-02-01,2016.0848733744,0.124628507917608,"tensorflow"
2016-03-01,2016.16427104723,0.128686687721847,"tensorflow"
2016-04-01,2016.24914442163,0.149786627166351,"tensorflow"
2016-05-01,2016.33127994524,0.191445701921904,"tensorflow"
2016-06-01,2016.41615331964,0.270950436586995,"tensorflow"
2016-07-01,2016.49828884326,0.278256426797976,"tensorflow"
2016-08-01,2016.58316221766,0.278136905366501,"tensorflow"
2016-09-01,2016.66803559206,0.278699589246665,"tensorflow"
2016-10-01,2016.75017111567,0.332815454407362,"tensorflow"
2016-11-01,2016.83504449008,0.39659053529869,"tensorflow"
2016-12-01,2016.91718001369,0.421406257091683,"tensorflow"
2017-01-01,2017,0.456826361293318,"tensorflow"
2017-02-01,2017.0848733744,0.549916067819101,"tensorflow"
2017-03-01,2017.16153319644,0.571903611660651,"tensorflow"
2017-04-01,2017.24640657084,0.59051333985751,"tensorflow"
2017-05-01,2017.32854209446,0.608185182702328,"tensorflow"
2017-06-01,2017.41341546886,0.684536857591246,"tensorflow"
2017-07-01,2017.49555099247,0.721478034241934,"tensorflow"
2017-08-01,2017.58042436687,0.704394526120767,"tensorflow"
2017-09-01,2017.66529774127,0.634805854873707,"tensorflow"
2017-10-01,2017.74743326489,0.702256685789054,"tensorflow"
2017-11-01,2017.83230663929,0.708026921025125,"tensorflow"
2017-12-01,2017.9144421629,0.71263822044986,"tensorflow"
2018-01-01,2018,0.719583577171434,"tensorflow"
2018-02-01,2018.0848733744,0.716912438231442,"tensorflow"
2018-03-01,2018.16153319644,0.794073627521736,"tensorflow"
2018-04-01,2018.24640657084,0.857894590835558,"tensorflow"
2018-05-01,2018.32854209446,0.859876769272517,"tensorflow"
2018-06-01,2018.41341546886,0.804540156916627,"tensorflow"
2018-07-01,2018.49555099247,0.821905816717443,"tensorflow"
2018-08-01,2018.58042436687,0.797538905670366,"tensorflow"
2018-09-01,2018.66529774127,0.718888264875316,"tensorflow"
2018-10-01,2018.74743326489,0.701086266412316,"tensorflow"
2018-11-01,2018.83230663929,0.725783759188677,"tensorflow"
2018-12-01,2018.9144421629,0.720888807229213,"tensorflow"
2019-01-01,2019,0.71419811064588,"tensorflow"
2019-02-01,2019.0848733744,0.723497686846378,"tensorflow"
2019-03-01,2019.16153319644,0.800694013657725,"tensorflow"
2019-04-01,2019.24640657084,0.822909000900179,"tensorflow"
2019-05-01,2019.32854209446,0.766609204177105,"tensorflow"
2019-06-01,2019.41341546886,0.765366814392872,"tensorflow"
2019-07-01,2019.49555099247,0.767398220622093,"tensorflow"
2019-08-01,2019.58042436687,0.758860593386505,"tensorflow"
2019-09-01,2019.66529774127,0.68703636813009,"tensorflow"
2019-10-01,2019.74743326489,0.744898458832167,"tensorflow"
2019-11-01,2019.83230663929,0.786208292675292,"tensorflow"
2019-12-01,2019.9144421629,0.862864259283767,"tensorflow"
2020-01-01,2020,0.745813517404082,"tensorflow"
2020-02-01,2020.0848733744,0.765998971698924,"tensorflow"
2020-03-01,2020.16427104723,0.759122617120687,"tensorflow"
2020-04-01,2020.24914442163,0.723200890645512,"tensorflow"
2020-05-01,2020.33127994524,0.79322414588373,"tensorflow"
2020-06-01,2020.41615331964,0.803783916936497,"tensorflow"
2020-07-01,2020.49828884326,0.82911834282105,"tensorflow"
2020-08-01,2020.58316221766,0.828636034731891,"tensorflow"
2020-09-01,2020.66803559206,0.757219753217823,"tensorflow"
2020-10-01,2020.75017111567,0.736351665845356,"tensorflow"
2020-11-01,2020.83504449008,0.777707042667536,"tensorflow"
2020-12-01,2020.91718001369,0.806072017235436,"tensorflow"
2021-01-01,2021,0.759683016528965,"tensorflow"
2021-02-01,2021.0848733744,0.763845048188735,"tensorflow"
2021-03-01,2021.16153319644,0.723922504096884,"tensorflow"
2021-04-01,2021.24640657084,0.728564353493394,"tensorflow"
2021-05-01,2021.32854209446,0.708756239188685,"tensorflow"
2021-06-01,2021.41341546886,0.678164717844777,"tensorflow"
2021-07-01,2021.49555099247,0.660321533679171,"tensorflow"
2021-08-01,2021.58042436687,0.639854875686266,"tensorflow"
2021-09-01,2021.66529774127,0.556156737925612,"tensorflow"
2021-10-01,2021.74743326489,0.569463884262027,"tensorflow"
2021-11-01,2021.83230663929,0.601011443651831,"tensorflow"
2021-12-01,2021.9144421629,0.608207708100029,"tensorflow"
2022-01-01,2022,0.602288462637037,"tensorflow"
2022-02-01,2022.0848733744,0.607055011218726,"tensorflow"
2022-03-01,2022.16153319644,0.547185952696947,"tensorflow"
2022-04-01,2022.24640657084,0.603852086680328,"tensorflow"
2022-05-01,2022.32854209446,0.600139930367961,"tensorflow"
2022-06-01,2022.41341546886,0.650807299664615,"tensorflow"
2022-07-01,2022.49555099247,0.582923686688977,"tensorflow"
2022-08-01,2022.58042436687,0.578405497295142,"tensorflow"
2022-09-01,2022.66529774127,0.470876425797462,"tensorflow"
2022-10-01,2022.74743326489,0.439590678007842,"tensorflow"
2022-11-01,2022.83230663929,0.460294921693116,"tensorflow"
2022-12-01,2022.9144421629,0.465736513692671,"tensorflow"
2023-01-01,2023,0.443718140934714,"tensorflow"
2023-02-01,2023.0848733744,0.433122205650163,"tensorflow"
2023-03-01,2023.16153319644,0.396465501136081,"tensorflow"
2023-04-01,2023.24640657084,0.501280459261019,"tensorflow"
2023-05-01,2023.32854209446,0.406174184939604,"tensorflow"
2023-06-01,2023.41341546886,0.398534165272249,"tensorflow"
2023-07-01,2023.49555099247,0.382135016713441,"tensorflow"
2023-08-01,2023.58042436687,0.35472891301751,"tensorflow"
2023-09-01,2023.66529774127,0.337545241653828,"tensorflow"
2023-10-01,2023.74743326489,0.356559724188772,"tensorflow"
2023-11-01,2023.83230663929,0.379370001527527,"tensorflow"
2023-12-01,2023.9144421629,0.354480750569471,"tensorflow"
2024-01-01,2024,0.356527564564822,"tensorflow"
2024-02-01,2024.0848733744,0.446154641319739,"tensorflow"
2024-03-01,2024.16427104723,0.510982357415915,"tensorflow"
2024-04-01,2024.24914442163,0.587469135409066,"tensorflow"
2024-05-01,2024.33127994524,0.460738315784769,"tensorflow"
2024-06-01,2024.41615331964,0.455211718410143,"tensorflow"
2024-07-01,2024.49828884326,0.48225350062084,"tensorflow"
2024-08-01,2024.58316221766,0.543974557576191,"tensorflow"
2024-09-01,2024.66803559206,0.422048156432673,"tensorflow"
2024-10-01,2024.75017111567,0.41008129378663,"tensorflow"
2024-11-01,2024.83504449008,0.404233931232981,"tensorflow"
2024-12-01,2024.91718001369,0.513347967625724,"tensorflow"
